date,dem_goods_hdln_yoy,sup_goods_hdln_yoy,amb_goods_hdln_yoy,dem_goods_hdln_mom,sup_goods_hdln_mom,amb_goods_hdln_mom,dem_hous_hdln_yoy,sup_hous_hdln_yoy,amb_hous_hdln_yoy,dem_hous_hdln_mom,sup_hous_hdln_mom,amb_hous_hdln_mom,dem_serv_ex_hous_hdln_yoy,sup_serv_ex_hous_hdln_yoy,amb_serv_ex_hous_hdln_yoy,dem_serv_ex_hous_hdln_mom,sup_serv_ex_hous_hdln_mom,amb_serv_ex_hous_hdln_mom,dem_goods_core_yoy,sup_goods_core_yoy,amb_goods_core_yoy,dem_goods_core_mom,sup_goods_core_mom,amb_goods_core_mom,dem_hous_core_yoy,sup_hous_core_yoy,amb_hous_core_yoy,dem_hous_core_mom,sup_hous_core_mom,amb_hous_core_mom,dem_serv_ex_hous_core_yoy,sup_serv_ex_hous_core_yoy,amb_serv_ex_hous_core_yoy,dem_serv_ex_hous_core_mom,sup_serv_ex_hous_core_mom,amb_serv_ex_hous_core_mom
1985m4,.26582479,.32845736,.082051754,.00061405858,.000054923505,-.000023115843,.37777424,.23612976,.1216054,.00019638728,.0002107999,0,.84469318,.57812929,.40690899,-.00012357076,.000016817103,.00049689348,.16177893,.40348768,.1490593,-.00011037803,.0004512094,-.00002625088,.46802759,.29222965,.15082359,.00024121307,.00025891542,0,.99246502,.62766075,.49132109,-.00029650616,.000058505269,.00061031047
1985m5,.25988221,.31729937,.10275841,.00013927036,-.00091633532,.00017109074,.40824413,.20073652,.24752617,.00030055735,1.3753213e-06,.0012577031,.92566013,.51040649,.39057732,.0012500999,-.00017125755,.00036162988,.15437603,.37443638,.16106367,.00017327906,-.00045401393,.000085069536,.50551891,.24808645,.3057003,.00036960267,1.6912659e-06,.0015466278,1.1060834,.54057837,.46788454,.0015488839,-.00021059955,.000420189
1985m6,.18575191,.45710802,.093495846,-.00019747452,.00080527738,.00011902847,.3868103,.22310019,.24707317,.00040065648,.00022471596,-4.3452219e-06,.8744359,.55553913,.43623447,.00032488967,.00025770115,.00079376408,.11707544,.47129393,.15728474,-.0002207839,.00080110854,.00014603688,.47812462,.27554035,.30514002,.00049156841,.00027570565,-5.3311851e-06,1.0541558,.57990551,.52331686,.00052234798,.00031617549,.00097347173
1985m7,.2099514,.3582716,.1429677,.00006582684,.000062755214,-.00012024557,.3066659,.27080774,.24387836,6.9402358e-07,.00048442511,.00016058637,.91556311,.47239065,.42575598,.0017449005,-.000031986972,.000055337456,.13756752,.36768913,.13746023,-.000013257382,.000036785816,-.00014359118,.37845373,.33407211,.30094385,8.5184809e-07,.00059458584,.00019710453,1.1027813,.54644346,.51976442,.0021416997,-.000078241144,.00016278931
1985m8,.2666831,.19526482,.15612841,.00030567835,-.00056538335,.00022746006,.38379431,.29345751,.19230843,.00076988805,.00022711245,0,.82455873,.59597492,.45728683,-.00009927537,.0018912401,.00051426876,.13929605,.31368732,.1552701,.00024042281,.000019676228,.00029710605,.47302246,.36183596,.23696423,.00094350625,.00027832884,0,1.018095,.72206259,.55813789,.00011650788,.0023177357,.00063024199
1985m9,.25080442,.18384457,.15176535,.00022204676,-.000122135,.00012494894,.38374662,.31571388,.13978481,.00015697083,.00022367148,-9.1538313e-06,.80612898,.72091818,.44550896,-.00043573498,.0012431032,.00029144247,.17482638,.2522707,.14591217,.00049155304,-.00013605645,.000092291571,.47271252,.38906336,.17185211,.00019198135,.00027355878,-.000011195487,.99588633,.89370012,.53694248,-.00053292059,.0015203627,.0001872555
1985m10,.25978088,.20632744,.16565323,.000078460427,.00086104282,.00016355306,.36460161,.3423214,.13968945,1.2564524e-06,.00058688648,0,.6747961,.68765879,.48645735,-.0013558523,.00069471693,.00055448874,.19632578,.29046535,.16499758,.000095837342,.00055105315,.00019799106,.44895411,.42096376,.1717329,1.5347237e-06,.00071686646,0,.85538626,.83668232,.57905912,-.0014567539,.00070345501,.00067729328
1985m11,.30978918,.26270151,.2058506,.00060989428,.00054256601,.00028366665,.40222406,.37242174,.13968945,.00085619377,.00030053142,0,.63658953,.70482492,.44705868,-.00054320443,.0009504488,-.000047280348,.18625855,.27831793,.20610094,.000036238689,.00020347199,.00036554044,.49424171,.45779943,.1717329,.0010469797,.00036749896,0,.80887079,.85699558,.53738356,-.00066424679,.0011145928,2.4351357e-07
1985m12,.38261414,.29164553,.23020506,.00065963576,.0004646827,.00012841623,.36621094,.34623146,.18881559,.00015712285,0,.00049048697,.5833745,.74082613,.42049885,.00077813177,.00030151056,.00047382445,.14269352,.2816081,.22615194,-.00024386002,.0002564438,.0001640353,.44943094,.42535067,.23187399,.00019231682,0,.00060035125,.73227882,.90116262,.4932642,.00085760985,.00036904603,.00057995622
1986m1,.38890839,.31375885,.1989007,.00011106438,.00073062937,.000019540201,.34959316,.38666725,.18968582,.00015529571,.00056229456,6.4068121e-07,.54373741,.69503784,.45502186,.0022537066,.00035428442,.00049463648,.1490593,.30348301,.22383928,.00014697599,.00066868053,.00002403124,.42893887,.47510862,.23295879,.00019098823,.00069153006,7.8793272e-07,.67344904,.8485198,.53571463,.0026759892,.00043571141,.00060832163
1986m2,.15699863,.15237331,.12642145,-.0015097609,-.0010692518,-.000064059917,.38821697,.2814889,.18968582,.00038730292,-8.0271020e-06,0,.56391954,.72507858,.47667027,.0011725381,.00054217258,.00058650912,.085949898,.19203424,.1450181,-.000058498968,-.00047642074,-.000021688966,.4761219,.34506321,.23295879,.00047316024,-9.8065502e-06,0,.68526268,.86935759,.58050156,.001317975,.0006619707,.00071652647
1986m3,.13098717,-.41327477,.12055635,.00021314275,-.0049810521,.00017464525,.3387928,.40397644,.18980503,3.1985314e-06,.0012226257,1.1779680e-06,.5905509,.60044527,.50337315,.00093611458,-.00004900929,.00044687864,.078594685,.12726784,.14172792,.00024842046,-.00064836332,.00023582383,.41508675,.49458742,.23310184,3.9036167e-06,.0014921417,1.4376398e-06,.7499218,.71554184,.61286688,.0012634286,-.000059812846,.00054538879
1986m4,-.27990341,-.41425824,.14718771,-.0034946941,.000045161156,.0002429279,.36338568,.43998957,.18980503,.00044200895,.00057103997,0,.56965351,.58325529,.50747395,-.00033262558,-.00015446469,.00053772371,.084471703,.08507967,.1739502,-.000051715168,.000029186107,.00029539081,.44478178,.53809881,.23310184,.00053746556,.00069436216,0,.73919296,.71166754,.62160492,-.00040445963,.000020083233,.00069721049
1986m5,-.23730993,-.27374625,.12985468,.00056587724,.00049149367,-1.9677027e-06,.33327341,.44829845,.085222721,0,.000084500236,.0002126467,.45368671,.61621666,.49105883,.000092720169,.00015785432,.00019820506,.13684034,.12123585,.16781092,.0006965971,-.00009233733,.00002381521,.40773153,.54816008,.10401011,0,.00010199175,.00025666453,.59514046,.75515509,.61752796,.00011191322,.00022346689,.00037972716
1986m6,-.19276738,-.22687912,.11657476,.00024872652,.0012756974,-.000013603106,.3319025,.44122934,.085711479,.00038648656,.00015391418,5.8794677e-07,.51854849,.63154697,.43996572,.00097238994,.00041063633,.00028501137,.19676685,.089138746,.15404224,.0003783172,.00047977571,8.6102573e-06,.40528774,.53915977,.10461807,.00046653204,.00018579145,7.0971680e-07,.62614679,.75805187,.55427551,.00083237066,.00034514794,.00034404028
1986m7,-.13082027,-.14739037,-.034981966,.00068535312,.00086019811,-.0016339779,.35742521,.41441917,.069737434,.00025536129,.00021599072,9.8076703e-07,.32141209,.6131649,.46621561,-.00022296552,-.00021516586,.00031656717,.27822256,.10144711,.18336773,.0008008164,.00015987532,.00014941233,.43618679,.50590038,.085008144,.00030904636,.00026139882,1.1869555e-06,.41595697,.73977709,.57156086,.000043612818,-.00026040059,.0003346247
1986m8,-.11809468,-.12655258,-.020378828,.0004331021,-.00035562087,.00037354301,.28028488,.43560266,.069737434,0,.00043831384,0,.35518408,.40199757,.44933558,.00023771834,-.00021799895,.00034640767,.30727386,.11508465,.19873381,.00053099811,.00015580108,.00045041862,.34161806,.53105354,.085008144,0,.00052917056,0,.43770075,.48129559,.53857565,.00033351927,-.00026318734,.00030219456
1986m9,-.11128783,-.050330162,-.022506714,.00029093504,.00064140424,.00010374775,.26462078,.41325092,.14305115,5.6421817e-07,4.5091252e-07,.00072344474,.44808388,.28992891,.50988197,.00049130153,.00012345184,.00089415209,.29020309,.13486743,.19884109,.00032098373,.000061933431,.000093178904,.32244921,.50371885,.1729846,6.7676632e-07,5.4085893e-07,.00086775486,.56349039,.34393072,.62755346,.00072235655,.00014807758,.0010725146
1986m10,-.084811449,-.21650791,-.01924634,.00034287054,-.00080381718,.00019627283,.2645731,.42418242,.14305115,7.9379254e-07,.00069546339,0,.67019463,.2835393,.44029951,.00085834321,.00063071126,-.00013801588,.29640198,.056362152,.20316839,.00015764535,-.00023485284,.00024138992,.3223896,.51544905,.1729846,9.5064144e-07,.000832883,0,.81294775,.34698248,.61818361,.0010279471,.00073385861,.00058416842
1986m11,-.13800263,-.24828911,-.013041496,.000075692195,.000225133,.00034555316,.19408464,.39409399,.17272234,.00015117167,5.4866973e-07,.00029624972,.7345438,.25143623,.44224262,.000097246659,.00062996882,-.000027848408,.30593872,.057631731,.19584894,.00013171347,.00021667991,.00029247726,.23589134,.4786253,.20862818,.00018153198,6.5886098e-07,.00035574657,.90373755,.31113625,.61480999,.0002383961,.00075648766,-.000033441262
1986m12,-.169909,-.24071336,.027835369,.00033833389,.00054075173,.00053750793,.21187067,.39409399,.12360811,.00033476774,0,0,.72519779,.16299486,.35004616,.00068630633,-.00058239209,-.0004447423,.3696084,.068300962,.24046898,.00039212243,.0003633117,.00060922728,.2569437,.4786253,.14849901,.0004025299,0,0,.9002924,.20644665,.50271749,.0008252252,-.00067682168,-.00053476507
1987m1,-.19397736,.065714121,.039863586,-.0001293708,.0038072092,.0001397598,.19609928,.3539443,.15522242,-2.0767884e-06,.00016190189,.00031641562,.58629513,.032955408,.35612583,.00086804962,-.00094631599,.0005553682,.33938885,.15474558,.24876595,-.00015476451,.0015343204,.0001069726,.23754835,.42868853,.18632412,-2.4844335e-06,.00019368101,.00037852366,.73603392,.04760623,.49695969,.0010384357,-.001152935,.00055102946
1987m2,.07095933,.29352903,.081288815,.0011454371,.0012064398,.00034975132,.20948648,.37101507,.15522242,.00052099873,.00016239013,0,.49209595,-.015449524,.28679371,.00023230651,.000058387366,-.00010470844,.44133663,.1740694,.27906895,.00095911766,-.00028375251,.00028038165,.25285482,.44921637,.18632412,.0006261433,.00019516265,0,.63189268,-.007802248,.41850805,.00027918912,.00010863825,-.000064597029
1987m3,.0623703,.90512037,.058019161,.0001270776,.0010954612,-.000057982066,.22498369,.3000617,.15510321,.00015812393,.00051461341,0,.45368671,.00081062317,.2600193,.00055288337,.00011418304,.00017969476,.41234493,.36189556,.26222467,-.00004067993,.0012272899,.000067920904,.27145147,.36160946,.18618107,.00018989069,.00061799813,0,.57183504,.016617775,.37381649,.00066395651,.00018471338,.000100078
1987m4,.42285919,.97099543,.081253052,.00010188014,.00069918542,.00047560912,.18070936,.31502247,.16381741,0,.00071995199,.000086956134,.55067539,.0078082085,.31627417,.00063494529,-.000084898697,.0010989476,.42979717,.42254925,.26414394,.0001223459,.00063399883,.00031468266,.21760464,.37871599,.19664764,0,.00086457649,.00010442395,.68891048,.027239323,.43627024,.00076249364,.00012591113,.0013197053
1987m5,.38022995,.95124245,.12234449,.00014020878,.00029136526,.00040855835,.19068718,.34065247,.14252663,.000099753321,.00034016758,0,.59418678,.049293041,.31328201,.0005274319,.0005728894,.00016865434,.37846565,.45434237,.3072381,.00018404619,.00022478176,.00045367019,.22957325,.40946007,.1709342,.0001197177,.00040824787,0,.73753595,.066941977,.41847229,.00059800589,.00062055956,.0002024084
1987m6,.42946339,.85527897,.18420219,.00074103317,.00032142553,.0006041631,.17306805,.32889843,.14246702,.00021068558,.000036314235,0,.56025982,.10293126,.31502247,.00063403818,.00094746496,.00030235364,.35945177,.4404068,.31774044,.00018844598,.00034008015,.00011349675,.20816326,.39522648,.17086267,.00025313752,.000043631342,0,.69288015,.13703704,.42039156,.00038648222,.001047079,.00036327617
1987m7,.39407015,.74605346,.41669607,.00033130182,-.00022757916,.00068275665,.16508102,.30374527,.14243126,.00017551676,-.000034890047,5.9871365e-07,.59634447,.17888546,.35306215,.00013557367,.00054469297,.00069593493,.32032728,.42369366,.3235817,.00040927142,-7.2217827e-06,.00020730443,.1983285,.36482811,.17081499,.00021067054,-.00004187808,7.1862837e-07,.71976185,.22842884,.47066212,.00031065161,.00065378798,.00083532196
1987m8,.36250353,.9093523,.40096045,.00011806081,.0012646035,.0002167639,.16517639,.25982857,.23446083,9.8253020e-07,0,.00091899652,.62935352,.29730797,.30934811,.00056691049,.00096570613,-.000089670066,.27725697,.46336651,.28845072,.00010117245,.00055088208,.00010021933,.1984477,.31177998,.28115511,1.1778206e-06,0,.0011016589,.73451996,.36870241,.42953491,.00048088119,.0011383835,-.00010749302
1987m9,.35721064,.90876222,.3954649,.0002379769,.00063502172,.000048858492,.18049479,.2905488,.1619935,.00015367584,.00030720548,0,.6829381,.36467314,.23517609,.0010266721,.00079646404,.00015442345,.25657415,.55049658,.28495789,.00011430402,.00092964934,.000058498379,.21679401,.34857988,.19421577,.00018399638,.0003678177,0,.78524351,.44323206,.34046173,.0012292365,.00089257356,.0001848915
1987m10,.33648014,1.0472298,.38667917,.00013555896,.00057291624,.00010894594,.27748346,.2209425,.1619935,.00096972915,4.9537761e-07,0,.62072277,.40633678,.25981665,.0002379314,.0010464329,.00010756594,.2499342,.63897371,.27915239,.000091213791,.00064532174,.00018293109,.33280849,.26519299,.19421577,.0011594993,5.9231996e-07,0,.71065426,.54762363,.29476881,.000284493,.0017761783,.00012861592
1987m11,.35119057,1.050663,.35026073,.00022251108,.00025963725,-.000017312248,.26329756,.24365187,.13507605,9.5071018e-06,.00022720033,.000027454375,.59828758,.45627356,.27698278,-.00012622791,.0011281896,.00014350656,.26333332,.65250397,.25023222,.00026547699,.00035205405,4.0988889e-06,.31576157,.29238462,.16188622,.00001139022,.000272203,.000032892396,.68689585,.56755543,.31536818,1.9974977e-06,.00095459999,.00017193162
1987m12,.28281212,1.008594,.30356646,-.00034438298,.00012168306,.000071889997,.25883913,.30614138,.13507605,.00029030925,.00062447443,0,.58207512,.5267024,.36525726,.00052411429,.00012073378,.0004352025,.21705627,.57672262,.19773245,-.000069753463,-.00039041755,.000085247644,.31013489,.3670454,.16188622,.00034681082,.00074601313,0,.67868233,.64743757,.4212141,.00074287504,.00012046364,.00051990396
1988m1,.33038855,.68159103,.26893616,.00034599908,.00055910629,-.00020544539,.25904179,.35762787,.10340214,0,.00067595905,0,.6301403,.67955256,.3711462,.0013475827,.00057781121,.00061396882,.27179718,.44863224,.19913912,.0003921715,.00025807653,.00012123862,.31038523,.42848587,.12398958,0,.00080684031,0,.73580742,.84481239,.43947697,.0016085057,.00081286061,.00073284737
1988m2,.20759106,.48741102,.24154186,-.000081894934,-.00072593114,.000076459721,.24918318,.34136772,.11619329,.0004224639,0,.00012785169,.70260763,.74726343,.3770113,.0009549018,.00073356298,-.000046376677,.18273592,.40564537,.17988682,.00006901272,-.00071223552,.000088332003,.29822588,.40893555,.13927221,.00050475233,0,.00015275493,.82224607,.91980696,.43895245,.0011409,.00085518579,-.000069734015
1988m3,.29615164,.38733482,.23503304,.0010120549,.000096953561,-.00012291528,.24784803,.31683445,.11619329,.00014484802,.00026964041,0,.74634552,.79933405,.40136576,.00098875549,.00063306716,.00042241372,.2903223,.32145381,.16686916,.0010342615,.00038692937,-.000062088053,.29650927,.37924051,.13927221,.00017272496,.00032153449,0,.86994171,.9786725,.4794836,.0011386985,.00077099964,.00050371001
1988m4,.37428141,.43355823,.19985437,.00088182476,.0011598876,.00012435843,.24878979,.27741194,.10749102,9.4291918e-06,.00032659894,0,.70333481,.98819733,.32924414,.00020529216,.0017962153,.0003798886,.30939579,.3875196,.15021563,.00031269214,.0012931823,.00014844519,.29762983,.33164024,.12881756,.000011255514,.0003898573,0,.81807375,1.172471,.38994551,.00024505483,.0020542082,.00042731053
1988m5,.39576292,.42722225,.16664267,.00035442525,.00022723562,.00007689932,.23881197,.28318167,.10749102,0,.00039769572,0,.74857473,.95837116,.37275553,.00097958813,.00027550431,.00060228241,.29938221,.40174723,.11396408,.000084157655,.00036624505,.000091729758,.28566122,.33825636,.12881756,0,.00047439343,0,.86892843,1.1679411,.44173002,.0011056458,.00057387643,.00071843585
1988m6,.34828186,.48192143,.11113882,.00026598861,.00086701312,.000049781371,.26447773,.28094053,.11863708,.00046693263,.000013928517,.00011119541,.74273348,.99705458,.40003061,.00057489425,.0013347876,.00057441636,.31744242,.41431189,.10639429,.00036895386,.00046588451,.000037818656,.31607151,.33553839,.14209747,.00055677444,.000016608481,.00013259034,.86585283,1.222384,.47379732,.00035511187,.001591612,.00068244984
1988m7,.44496059,.56260824,.096082687,.0012948362,.00057703571,.00053241709,.25875568,.31814575,.11857748,.00011830935,.00033663676,0,.87134838,.97886324,.35282373,.0014173076,.00036334508,.00022526039,.31317472,.44623613,.14228821,.00036641388,.00031130426,.00056566822,.30912161,.37995577,.14202595,.00014115087,.00040162992,0,.99487305,1.2002707,.41689873,.0015950315,.00043349472,.00026875056
1988m8,.43137074,.43432713,.12646914,-.00001700107,-.000013538154,.00052022864,.25866032,.36505461,.040376186,0,.00046836538,.00013724601,.91078281,.95727444,.37821531,.00095936959,.00075000274,.00016349167,.29979944,.34941435,.13208389,-.000032380489,-.00041466363,-1.6525649e-06,.3090024,.43598413,.048208237,0,.00055902498,.00016381215,1.0616779,1.1728883,.44728518,.0011450709,.00086590939,.00019513817
1988m9,.45961142,.50054789,.14737844,.00052070519,.001297208,.00025772548,.2432704,.37590265,.057566166,0,.00041545025,.00017182771,.85859299,1.0204315,.39286613,.00050747552,.0014249125,.00030011064,.35462379,.38471222,.15718937,.00066240714,.0012826864,.00030911533,.29057264,.44887066,.068747997,0,.00049627089,.0002052546,.98613501,1.2439013,.46477318,.00047760861,.001597966,.00035849336
1988m10,.47398806,.46440363,.16746521,.00027909048,.0002121322,.00030961353,.15523434,.39340258,.057566166,.000089360306,.00017506772,0,.91327429,1.0433674,.39536953,.00078378845,.0012735742,.00013252848,.37907362,.36377907,.17592907,.0003348834,.00043638685,.00037023876,.18523932,.46969652,.068747997,.00010635601,.00020836435,0,1.0293722,1.2138367,.46766996,.00071557425,.0014758051,.00015773445
1988m11,.48521757,.42774677,.18718243,.00033414032,-.00010540122,.00017955998,.15428066,.38436651,.1093626,0,.00013723806,.00054496888,.99942684,.96918344,.39298534,.0007309955,.00038773808,.00011998572,.39242506,.32711029,.18693209,.00039896287,-.000013765576,.000113832,.18409491,.45880079,.13046265,0,.00016361586,.00064971438,1.1200428,1.1576533,.46474934,.00090389897,.00039354601,.00014304754
1988m12,.52999258,.4797101,.20530224,.0001018703,.00063940196,.00025270123,.15509129,.32280684,.12151003,.00029885556,9.2893351e-06,.00012150784,.97745657,1.0369897,.41052103,.00030407702,.00079575565,.00060981844,.42477846,.39148927,.20850897,.00025272401,.0002510265,.00030071271,.18492937,.38523674,.1449585,.000355636,.000011054243,.00014459346,1.0818481,1.2351632,.48913956,.00036184952,.00089120551,.00076283433
1989m1,.57311058,.53305626,.26292801,.00077627733,.0010898802,.00036938864,.15516281,.27269125,.1516819,6.6339356e-07,.00017543908,.00030121999,.91187954,1.0912061,.40875673,.00069524895,.0011177837,.00059637486,.41891336,.45694709,.24031401,.0003337088,.00091075659,.00043856818,.18501282,.32526255,.18076897,7.8763469e-07,.00020829552,.00035763285,1.0017872,1.2868643,.48097372,.00081255398,.0013271235,.00065150985
1989m2,.62429905,.66447258,.27412176,.00043122919,.00058198837,.00018807084,.15615225,.27269125,.13887882,.00043259462,0,0,.82571507,1.1723399,.42133331,.000096847987,.0015384894,.000078995727,.31354427,.59068203,.2540946,-.00098188594,.0006196904,.00022583667,.1857996,.32526255,.16546249,.00051279523,0,0,.89863539,1.3985038,.49741268,.00011480304,.0019612026,.000093641094
1989m3,.56622028,.68026781,.33537149,.00043443835,.00025472554,.00048788221,.15369654,.24572611,.17434359,.00012035306,0,.00035430357,.74694157,1.2405396,.43632984,.00020527882,.0013096184,.00057179679,.18283129,.57985783,.26545525,-.0002720303,.00027874293,.000051306852,.18291473,.2931118,.20787716,.00014382652,0,.00042340637,.80176592,1.4786124,.51147938,.00017473329,.001565044,.00064376544
1989m4,.49031973,.96517801,.36728382,.00012433848,.0039952109,.00044259106,.19907951,.21305084,.17439127,.00046286348,0,5.1323042e-07,.74458122,1.167345,.44159889,.0001819833,.0010683276,.00043237442,.16622543,.48933029,.29888153,.00014680986,.00039114791,.00048173932,.23696423,.25410652,.20793676,.00055144494,0,6.1145096e-07,.79888105,1.3982296,.50115585,.00021681072,.0012560232,.00032457482
1989m5,.48942566,1.0219812,.41368008,.00034585971,.0007959904,.00053909456,.21090508,.22437572,.17439127,.00011837558,.00051076803,0,.68323612,1.2167573,.40262938,.00036626263,.00076499529,.00021397763,.19407272,.47918558,.28920174,.00036230445,.00026547871,-4.7725407e-06,.25107861,.26757717,.20793676,.00014109918,.0006088161,0,.73190928,1.4419556,.44823885,.00043657116,.0010060878,.00019179881
1989m6,.48404932,.93157291,.41326284,.00021232535,-.000031450661,.000045768455,.19330978,.24087429,.16405582,.00029083266,.00017892983,7.9819793e-06,.69733858,1.1320829,.37480593,.0007167799,.00049109739,.00029708564,.18088818,.46215057,.26618242,.00023722913,.00029671029,-.0001917106,.2301693,.28728247,.19561052,.00034728917,.00021366375,9.5314444e-06,.77836514,1.3410211,.41437149,.00081884279,.00058642926,.0003448654
1989m7,.35563707,.92427731,.34844875,.000011876673,.00050658925,-.0001134581,.23579597,.2071619,.16405582,.00054256117,0,0,.60319901,1.1461616,.40117502,.00047754758,.00050419447,.00048812135,.14566183,.46080351,.21806955,.00001361051,.00029908688,.000085717969,.2808094,.24704933,.19561052,.00064660999,0,0,.65596104,1.3577223,.44578314,.00037395852,.00060088548,.00058173004
1989m8,.24562478,.84830523,.32709837,-.0011160107,-.00076720701,.00030734728,.28479099,.16026497,.16674995,.00048980361,0,.0001640753,.50965548,1.166141,.39448738,.000025593863,.00094932568,.000096527467,.16171932,.42773485,.22644997,.00012857889,-.00074397872,.000081686332,.33915043,.19108057,.19876957,.00058311271,0,.00019533216,.53800344,1.3843179,.43408871,-.000032457494,.0011301751,.0000785171
1989m9,.21796227,.71202517,.30696392,.00024450605,-.000060575028,.000056971621,.29327869,.15438795,.14953613,.000084802414,.00035707379,0,.4624486,1.1446118,.39099455,.00003660694,.0012116985,.00026566006,.11907816,.37100315,.20669699,.00023634227,.00071637338,.00011216542,.34923553,.18386841,.17820597,.00010085294,.00042465702,0,.49448013,1.3747096,.42901039,.000043535492,.0015034046,.00030797257
1989m10,.23002625,.81359148,.28389692,.00039910522,.0012241339,.000079552476,.30574799,.19518137,.14953613,.00021376707,.00058282615,0,.40931702,1.1307716,.37816763,.00025318569,.0011369237,4.7420835e-06,.085479021,.42947531,.17859936,-1.2598539e-06,.0010199066,.000089771493,.36406517,.23239851,.17820597,.00025435802,.00069349544,0,.45294762,1.3541341,.41372776,.00030126172,.0012729267,5.6425051e-06
1989m11,.21696687,.8408308,.26123524,.00020339838,.00016642534,-.000046408917,.30581951,.1822114,.14716387,7.1197098e-07,7.6508968e-06,.00052129064,.35076141,1.1258483,.44933558,.00014661031,.00033875002,.00082901417,.070548058,.46426058,.1614809,.00024927672,.00033329386,-.000057274792,.36414862,.21692514,.1752615,8.4720369e-07,9.1041184e-06,.00062030531,.36962032,1.3559461,.49843788,.00007199691,.00041199359,.00098647806
1989m12,.22494197,.8007884,.22230148,.00018155025,.00024260223,-.00013547414,.28643608,.23405552,.13502836,.00010548193,.00052734884,4.0478187e-07,.35829544,1.1897087,.40845871,.00037909986,.0014315522,.00020253308,.04016757,.44054985,.11521578,-.000050988659,.00001474686,-.00016129334,.34110546,.27865171,.16083717,.00012558508,.00062785303,4.8192680e-07,.37292242,1.4338136,.44602156,.00039457635,.0016664675,.00024113263
1990m1,.20996332,1.1915684,.19131899,.00062645721,.0049762498,.000059932889,.30275583,.23581982,.10488033,.00016338077,.00019303865,0,.39037466,1.1357427,.38523674,.0010162042,.00058135943,.00036493727,.076198578,.37401915,.078499317,.00069417339,.00024650374,.00007175879,.3606081,.28092861,.1250267,.00019561884,.00023112875,0,.42108297,1.370275,.42471886,.0012950244,.00069607241,.00043911656
1990m2,.16326904,1.3728976,.19294024,-.000034842949,.0023797427,.00020424533,.26057959,.24306774,.10488033,.000011548337,.000072435112,0,.45748949,1.0651827,.40609837,.00076720567,.00084092183,.00028719087,.1680851,.59958696,.052857399,-.0000637177,.00287084,-.000030433213,.3105998,.28951168,.1250267,.000013679999,.000085805616,0,.47570467,1.2724876,.44946671,.00065983529,.00099614426,.0003402023
1990m3,.17783642,1.3397813,.13062954,.00057968125,-.000074110314,-.00013441093,.34700632,.26226044,.06942749,.00098352565,.00019172093,0,.49984455,1.0777116,.36760569,.00062787533,.0014358938,.00018792671,.26079416,.59438944,.033175945,.00065422989,.0002268455,-.00014535694,.4135251,.31237602,.0826478,.0011711464,.0002282943,0,.53374767,1.2868166,.40729046,.00075302069,.0017098101,.0002237763
1990m4,.16633272,.9426713,.075030327,9.2000919e-06,.000051551753,-.0001128485,.3371954,.27657747,.069439411,.00036543867,.0001430933,6.1087150e-07,.49301386,1.0636806,.38275719,.00011371639,.00092786696,.00058355398,.24654865,.60194731,-.023901463,4.4953977e-06,.00046614613,-.000089228728,.40181875,.32942295,.082659721,.00043497936,.00017032308,7.2711651e-07,.51306486,1.271677,.46567917,.000010332327,.0011044344,.00090615777
1990m5,.12696385,.88470578,.016891956,-.000047466674,.00021615991,-.000042227417,.33787489,.22546053,.096106529,.00012493109,0,.00026657275,.47419071,1.0585904,.44722557,.00017847575,.00071457447,.00085607759,.21082759,.61992407,-.030142069,5.2267451e-06,.00044423813,-.000067259643,.40256977,.26848316,.11439323,.00014865729,0,.00031719872,.49059391,1.2700915,.5487442,.00021237083,.00099049567,.0010186589
1990m6,.20252466,.92624426,.0083088875,.00096810062,.0003820835,-.000039971543,.4273057,.20755529,.095307827,.0011832935,0,0,.45282841,1.1107564,.46321154,.00050335261,.0010095612,.00045621535,.20089149,.60511827,-.0058948994,.00013790323,.00014864086,.000050826009,.50880909,.24709702,.11343956,.001407338,0,0,.46850443,1.3121128,.56864023,.00059865724,.0010034898,.00054259505
1990m7,.23028851,.92917681,.057661533,.00028971315,.00053520611,.000379923,.42557716,.20878315,.10876656,.00052511558,.000012265543,.00013429027,.42644739,1.1033773,.41724443,.00021396167,.00043404754,.000030485273,.23174286,.62576532,-.021868944,.00032210306,.00050412526,-.000074115625,.50663948,.24857521,.12942553,.00062483427,.000014594752,.0001597918,.47545433,1.3031244,.51380396,.00044338795,.0005164725,.000036274432
1990m8,.60172081,1.067555,.029778481,.0025922877,.0006043925,.000028590754,.37664175,.30140877,.092339516,6.6947115e-07,.00092561706,0,.48592091,1.1704683,.43580532,.00061947014,.001615067,.00028138256,.19833446,.73311329,-.026541948,-.00020505863,.00032303037,.000034910852,.4483819,.35871267,.1098752,7.9569912e-07,.001100141,0,.54992437,1.3828158,.53477287,.0007102667,.0019195866,.00028742338
1990m9,.62125921,1.4289081,.029301643,.00043999916,.0035171225,.000052131967,.36821365,.29063225,.092339516,6.0613036e-07,.00024899936,0,.53405762,1.1403322,.46628714,.00051711139,.00091111381,.0005693998,.18917918,.73654652,-.031650066,.00014467277,.00075073482,.000061120147,.43836832,.34599304,.1098752,7.2352202e-07,.00029722406,0,.60175657,1.3411045,.56421757,.00056111091,.0010875728,.00060054124
