date,dem_goods_hdln_yoy,sup_goods_hdln_yoy,dem_hous_hdln_yoy,sup_hous_hdln_yoy,dem_serv_ex_hous_hdln_yoy,sup_serv_ex_hous_hdln_yoy,dem_goods_hdln_mom,sup_goods_hdln_mom,dem_hous_hdln_mom,sup_hous_hdln_mom,dem_serv_ex_hous_hdln_mom,sup_serv_ex_hous_hdln_mom,dem_goods_core_yoy,sup_goods_core_yoy,dem_hous_core_yoy,sup_hous_core_yoy,dem_serv_ex_hous_core_yoy,sup_serv_ex_hous_core_yoy,dem_goods_core_mom,sup_goods_core_mom,dem_hous_core_mom,sup_hous_core_mom,dem_serv_ex_hous_core_mom,sup_serv_ex_hous_core_mom
1986m3,.17313957,-.33489466,.3541708,.57845116,.86352825,.83081722,.023603462,-.48292989,.00043764996,.12226257,.092871502,.0405269,.13390779,.21364689,.43398142,.70888996,1.077342,1.0009646,.029903837,-.046315737,.00053412566,.14921418,.12543978,.049460679
1986m4,-.23336411,-.31362176,.37876368,.61446428,.82988739,.83042383,-.35003185,.029371347,.044200897,.057103999,-.0257376,.030800942,.14494658,.19851923,.46367645,.75240135,1.0508895,1.0215282,-.0058554243,.033141598,.053746555,.069436215,-.031295907,.062579319
1986m5,-.19445419,-.18671155,.37070513,.49608946,.69382191,.86705685,.059741288,.045799028,.022051586,.0076631075,.022421351,.022456603,.19338131,.23255348,.45325756,.606668,.89588165,1.0718942,.07410457,-.011297069,.026616259,.0092493678,.041111939,.030398792
1986m6,-.16315579,-.13990402,.36939383,.4894495,.71462393,.87541342,.023780728,.12730135,.03870745,.015391418,.11383493,.05296883,.23957491,.20043254,.4508853,.59820414,.87252855,1.0659575,.03901672,.047653601,.046724178,.018579144,.1032702,.048885688
1986m7,-.25826097,-.054883957,.37885904,.46271086,.53952932,.86123943,-.10397492,.095132247,.025536129,.021697149,-.0030704846,-.0090859355,.3441453,.2189517,.46206713,.56502819,.68906546,1.0381818,.083994716,.027015686,.030904636,.026258577,.027629279,-.015845593
1986m8,-.22478104,-.040197372,.30171871,.48389435,.54738522,.65889359,.075785302,-.030682882,0,.043831386,.032431677,.004181033,.39550066,.22562742,.3674984,.59018135,.67888498,.77834129,.091529354,.022192428,0,.052917056,.043806843,-.0065541943
1986m9,-.22197962,.037932396,.34348965,.47738552,.62602758,.62153339,.036045603,.067563102,.056566928,.015879057,.059315987,.091574572,.37264824,.25126338,.41724443,.5818367,.79445839,.74006319,.033671964,.013937643,.067850694,.019046554,.084453315,.10984153
1986m10,-.18073916,-.13979077,.34344196,.48831701,.80578327,.58814287,.056220189,-.082687572,.000079379257,.069546342,.065779954,.069323905,.39639473,.15956163,.41718483,.59356689,1.0676861,.70995092,.042031534,-.025613289,.000095064141,.083288297,.15372325,.080874152
1986m11,-.24926066,-.15004873,.27295351,.48787594,.86733103,.560987,.0038678569,.060769975,.015117167,.029679839,.013807563,.056129146,.38814545,.17133355,.33068657,.59235096,1.154995,.67453384,.0084827505,.055604313,.018153198,.035640541,.028742488,.067401752
1986m12,-.26661754,-.11608005,.29067993,.438869,.79517365,.44332743,.052971404,.088687949,.033476774,0,.025019778,-.05910258,.464499,.21387935,.35165548,.53236485,1.0755777,.53405762,.05851604,.077950105,.040252991,0,.030084155,-.068720303
1987m1,-.27800798,.18966198,.27484894,.43036938,.64675808,.32892823,-.0015742895,.38333413,-.00020767884,.047831751,.12740029,-.079690106,.44516325,.29773712,.33217669,.52028894,.89823008,.38254857,-.0062538842,.15490673,-.00024844334,.057220466,.15240721,-.1087542
1987m2,-.0029027462,.44869184,.28823614,.44744015,.53373575,.22996664,.12142023,.1487426,.052099872,.016239014,.0092038494,.0093946951,.5538106,.34062862,.34748316,.54081678,.77130795,.27139783,.10417605,-.0086013759,.062614329,.019516265,.011061311,.021261722
1987m3,-.023835897,1.0493636,.30361414,.37648678,.50060749,.21409988,.002637431,.11381825,.015812393,.051461339,.059847888,.024828233,.52415133,.51229,.36593676,.45320988,.7060647,.25631189,.00033905782,.12511402,.018989069,.061799813,.060299497,.034575291
1987m4,.36551952,1.1096597,.25933981,.40014982,.6862402,.1885891,.038503066,.089164406,0,.080690816,.15957239,.0053270399,.55063963,.56582689,.31208992,.48079491,.92958212,.22283792,.020590873,.086511873,0,.096900046,.19162741,.029183574
1987m5,.32839179,1.1255383,.24726391,.4265666,.72131157,.23560524,.022668239,.061344996,.0099753318,.034016758,.057410233,.069487341,.50154924,.63843727,.2974391,.51249266,.9539485,.26916862,.025117047,.06113277,.01197177,.040824786,.065401681,.076695703
1987m6,.37894249,1.0901332,.22958517,.41481256,.68343878,.2949059,.07433676,.092325427,.021068558,.0036314235,.076083288,.11230239,.49130917,.62623024,.27595758,.49825907,.9044528,.34602284,.02876275,.035439536,.025313752,.004363134,.053882528,.12580122
1987m7,.52865744,1.0279179,.22165775,.38956404,.73781013,.3905654,.045318659,.033329275,.017611546,-.0034890047,.051066257,.086553909,.46252012,.60492754,.26619434,.46774149,.95317364,.46579838,.055195622,.0057397848,.021138918,-.0041878079,.076086603,.10388955
1987m8,.46476126,1.2078285,.24983883,.40953159,.75206757,.484097,.012023948,.14791888,.02817286,.063825041,.046620432,.097674236,.38121939,.64774752,.3000021,.4912734,.94528198,.58765411,.010378415,.064848967,.033772584,.076511085,.036015838,.11516133
1987m9,.4578352,1.2033582,.20862818,.42439699,.80441236,.47857761,.029116001,.063069709,.015367583,.030720549,.11160995,.086146004,.36532879,.72660446,.25053024,.50904751,.99451542,.57474375,.017798029,.092447147,.018399637,.036781769,.13363081,.097039334
1987m10,.41414499,1.3561606,.30561686,.35479069,.77229738,.51472187,.012595009,.06914711,.096972913,.000049537761,.033801191,.10539183,.33597946,.83190203,.36654472,.42566061,.88080168,.67251921,.012724969,.079221696,.11594993,.000059231996,.040415868,.17851286
1987m11,.43199062,1.3200283,.29417276,.34784079,.75682402,.57480335,.021690128,.024793478,.0036961476,.022720033,-.001602908,.11614973,.35338402,.8125186,.35278797,.41723251,.865376,.70462227,.025875604,.03628739,.0044282619,.027220301,.013402395,.099450514
1987m12,.35197735,1.2429118,.28971434,.4103303,.80486536,.6690979,-.026927236,.011846243,.029030925,.062447444,.072995685,.035009377,.29705763,.69434643,.34716129,.49189329,.93431473,.81300735,.0022850479,-.039777387,.034681082,.074601315,.098877974,.039446294
1988m1,.35861731,.92234612,.28991699,.4301548,.86973906,.8110404,.0051029534,.064863041,0,.067595907,.19209537,.061840896,.34257174,.5769372,.34741163,.51544905,1.0113835,1.0086894,.039217148,.037931513,0,.080684029,.22928947,.086131908
1988m2,.23665428,.6999135,.2816081,.42514801,.94473362,.88207722,-.0004793219,-.072657309,.043790746,.01124081,.083975688,.080233127,.25444031,.51374435,.33710003,.50934553,1.0994911,1.0815263,.016113248,-.07160233,.052320406,.013430322,.098900288,.09373489
1988m3,.3300786,.58847666,.28027296,.40062666,.98949671,.95746517,.09598992,.0026193899,.014484802,.02696404,.10446765,.099955961,.35140514,.42716265,.33538342,.47967434,1.159966,1.1680365,.097206824,.038703468,.017272497,.03215345,.1205382,.12080261
1988m4,.38328171,.6243825,.28121471,.35250187,.85371733,1.1670232,.091606505,.12500058,.00094291917,.032659892,.024080262,.21405935,.36621094,.48089027,.33650398,.42161942,.99664927,1.383853,.03535644,.14007552,.0011255514,.038985729,.028744323,.24391304
1988m5,.40664673,.58294535,.2712369,.3582716,.94822645,1.1314034,.045963779,.019892242,0,.039769571,.15175343,.033984043,.36205053,.45304298,.32452345,.42823553,1.1062384,1.3723135,.020966098,.033247147,0,.047439344,.17473376,.065062009
1988m6,.36367178,.57764053,.30802488,.35603046,.95028877,1.189518,.031343907,.086934403,.057812802,.0013928517,.07807558,.17033425,.37369728,.46448708,.36820173,.42551756,1.1122227,1.4497876,.040399313,.046866391,.068936475,.0016608482,.059809361,.20310801
1988m7,.45336485,.65031052,.30224323,.39323568,1.0474563,1.155591,.13469306,.10573585,.011830935,.033663675,.14784452,.052746788,.36137104,.54030418,.36118031,.46993494,1.2034535,1.4086843,.042856596,.081482038,.014115087,.040162992,.16679727,.062930413
1988m8,.44220686,.54992437,.27407408,.39001703,1.102221,1.1439919,.00094447681,.048024468,0,.060561135,.10116395,.086122446,.34893751,.43234825,.32739639,.4658103,1.2885928,1.393199,-.0020417974,-.042827874,0,.072283708,.12074585,.099865988
1988m9,.48874617,.6187439,.25874376,.41801929,1.0524511,1.2192965,.075692594,.13187127,.00006062851,.058667164,.06208954,.16116032,.42575598,.47074556,.30903816,.49915314,1.215899,1.478672,.094583429,.13083746,.000072423027,.070080124,.061309297,.18209749
1988m10,.52238703,.5834341,.1707077,.43551922,1.1106253,1.2412548,.046187662,.033895958,.0089360308,.017506773,.091845252,.12714386,.46838522,.45034885,.20370483,.519979,1.2632251,1.4474392,.055243418,.058907479,.010635601,.020836435,.087585039,.14732634
1988m11,.55041313,.54972172,.22146702,.42653084,1.1832714,1.1782646,.049622431,-.0087925205,.054450937,.013769752,.070644319,.0532276,.49175024,.4147172,.26420355,.50914288,1.337707,1.4045715,.04919599,.00070694194,.064916655,.016416363,.087462775,.056586485
1988m12,.59664249,.61830282,.22227764,.37711859,1.1506319,1.2742996,.019169401,.080227949,.029885557,.013079717,.040341277,.13062383,.52552223,.49920082,.26503801,.45007467,1.2904406,1.5155554,.035961363,.044484962,.035563599,.01556477,.051721297,.14986764
1989m1,.69789886,.6710887,.2524972,.327003,1.0303736,1.3815284,.10614074,.1174139,.030188339,.017543908,.072285771,.16865499,.55356026,.56253672,.30090809,.39010048,1.1450768,1.6245484,.067223832,.10107952,.03584205,.020829551,.084533334,.1945854
1989m2,.74402094,.81874132,.25193691,.31574965,.98875761,1.4305949,.045780703,.074348137,.04325946,0,.042635024,.12879828,.44242144,.7158637,.29984713,.37665367,1.0962963,1.6980767,-.094748221,.081112325,.051279522,0,.050539318,.16642535
1989m3,.69220066,.88953972,.28494596,.28877258,.91406107,1.5096784,.044396956,.073307663,.04746566,0,.030175783,.1784936,.31906366,.70903301,.33935308,.34447908,1.0043263,1.7873526,-.026064025,.031865969,.056723289,0,.029002942,.20935133
1989m4,.61912537,1.2035131,.33032894,.256145,.92046261,1.4330149,.018693849,.43752018,.046286348,.000051323041,.030454021,.13781451,.30206442,.65225363,.39340258,.30553341,1.0118961,1.6862035,.018385265,.08358445,.055144496,.000061145096,.036282219,.14345865
1989m5,.60553551,1.3194084,.3421545,.26746988,.81590414,1.4866471,.032429211,.13566525,.011837558,.051076803,.047372565,.087150998,.3148675,.64753294,.4075408,.31900406,.89337826,1.7286539,.033760488,.028540576,.014109918,.060881611,.056466293,.10697949
1989m6,.59617758,1.2325644,.31342506,.28476715,.82987547,1.3742685,.021996817,.00066749798,.029083265,.01869118,.092073329,.058422972,.29916763,.60997009,.37335157,.33966303,.93992949,1.5936613,.024734883,.0094879987,.034728918,.02231952,.10623877,.068774968
1989m7,.46317577,1.165092,.35591125,.25105476,.73421001,1.4162183,.0018194283,.038681351,.054256119,0,.05234905,.09463729,.25846958,.56602955,.42399168,.29942989,.81571341,1.6435742,.0021139672,.037727568,.064660996,0,.042871207,.1127862
1989m8,.35050511,1.0704279,.40597916,.20577908,.63883066,1.4313459,-.11160107,-.045985974,.05004948,.015338415,.0059362608,.10120844,.27333498,.54252148,.48360825,.24533272,.69551468,1.6607165,.012857889,-.066229239,.059584051,.018260432,.00077442965,.11684904
1989m9,.30655861,.9303093,.4144311,.1827836,.58691502,1.4112353,.031827874,-.0077376068,.0084802415,.035707381,.010291269,.14110528,.21108389,.48567057,.49363375,.21767616,.6455183,1.6526818,.032407783,.074080318,.010085294,.042465702,.011442203,.17404905
1989m10,.3002882,1.0272145,.42690039,.22357702,.50899982,1.4093995,.039885215,.13039395,.021376707,.058282614,.014082327,.12540281,.15568137,.53788424,.50846338,.26620626,.57452917,1.6463757,-.0001560933,.11099792,.025435802,.069349542,.016756348,.14122674
1989m11,.27198195,1.0470629,.38932562,.24588108,.51512718,1.4108419,.021340508,.011000972,.016901005,.036064345,.076746672,.054690756,.13241768,.56384802,.46360493,.29271841,.56817532,1.6557693,.025913322,.026616259,.020111203,.042914458,.081077971,.065968893
1989m12,.26821494,.97988844,.36994219,.28560162,.52504539,1.4314175,.015395779,.013472052,.010548193,.052775361,.050234102,.15108441,.088065863,.50785542,.44056177,.34002066,.57060719,1.6821623,-.0083839782,-.011369535,.012558508,.062833495,.054130524,.17608713
1990m1,.22644997,1.3664603,.35611391,.28737783,.56157112,1.3497949,.064397402,.50186658,.016338076,.019303866,.10879956,.087450534,.092339516,.43641329,.42426586,.34229755,.62433481,1.591754,.071514659,.02972893,.019561883,.023112874,.13831519,.10470614
1990m2,.25266409,1.4764547,.31393766,.29462576,.59256554,1.3363719,.072019555,.18289496,.0011548337,.0072435113,.073614016,.11591781,.17608404,.64448118,.37425756,.35090446,.63611269,1.5617251,-.011069097,.28873801,.0013679999,.0085805617,.062303558,.13731463
1990m3,.26065111,1.3875723,.36492348,.31381845,.60418844,1.3412356,.052386947,-.015270946,.098352566,.019172093,.041752711,.18341687,.26073456,.62763691,.4348278,.37376881,.65747499,1.5706778,.058520313,.015051532,.11711464,.02282943,.050254572,.21840614
1990m4,.23593903,.94804764,.35517216,.32808781,.63365698,1.3060093,-.0059854807,.0007758172,.036604956,.014309331,.059864443,.10264929,.23907423,.58550835,.42319298,.39075613,.68000555,1.570642,-.0032606069,.041401885,.043570649,.017032309,.058753915,.14333853
1990m5,.19631386,.83224177,.35654306,.30294657,.59530735,1.3849378,-.0071578529,.019804433,.013202344,.02594804,.0091199502,.16579284,.20113587,.59944987,.42479038,.36072731,.63427687,1.6754031,-.0041586836,.042379208,.015709657,.030875942,.010851957,.21130057
1990m6,.26181936,.87530613,.44597387,.28424263,.57477951,1.4521837,.087483935,.043537311,.11832935,0,.071606077,.12530683,.18863678,.61146021,.5310297,.33838749,.61308146,1.736331,.01224133,.021495679,.14073379,0,.085163951,.12931027
1990m7,.31760931,.89954734,.44424534,.29890537,.53389072,1.4135718,.057619922,.062864304,.052511558,.014655582,.011505054,.056344405,.200212,.6354332,.52886009,.35585165,.60275793,1.6901374,.013680701,.061530575,.062483426,.017438656,.032569375,.067044131
1990m8,.68943501,1.0097146,.39423704,.37617683,.59276819,1.4998317,.25958487,.062942237,.000066947112,.092561707,.064736888,.18685509,.16723275,.73765516,.46932697,.44769049,.67651272,1.7916083,-.020082636,.035370894,.000079569909,.1100141,.074342571,.21738508
1990m9,.70098639,1.3785362,.38580894,.36537647,.63654184,1.5044808,.043406997,.35751837,.000060613034,.024899937,.053964216,.14579827,.14860034,.74547529,.45931339,.43493509,.72399378,1.7835379,.013759527,.08189325,.000072352203,.029722406,.058800533,.16612196
1990m10,.90051889,1.3423502,.37773848,.31964779,.67960024,1.5365839,.23860179,.094213925,.013322093,.012549869,.05704774,.15723068,.14981627,.684762,.44977665,.38064718,.77455044,1.8331647,.0010898693,.050380815,.015943281,.015019118,.067251898,.1904085
1990m11,.8744359,1.3288975,.36087036,.28376579,.64147711,1.5794635,-.0046263617,-.0028640206,.000041671668,.00017942488,.038655099,.097310759,.10209084,.66223145,.42971373,.33793449,.73980093,1.8591404,-.021796633,.004119799,.000049891805,.00021481796,.046280194,.091812164
1990m12,.79804659,1.3989389,.35139322,.27236938,.59608221,1.4534473,-.060729582,.082411043,.0010944731,.041399799,.0049455683,.025720481,.075739622,.75805187,.41842461,.32463074,.68885088,1.7196536,-.034727965,.083973527,.0013106138,.049575586,.0033170574,.037384611
1991m1,.54391623,1.1493146,.3483057,.28595924,.57595968,1.5516281,-.18858114,.25481671,.013295194,.032913294,.088691942,.18502945,.02373457,.89330673,.41474104,.34092665,.64706802,1.7802238,.019574463,.16408858,.01592526,.039424233,.096614867,.16471586
1991m2,.31834245,1.0313392,.36070347,.29921532,.55155754,1.4959216,-.15349698,.066485934,.013536634,.020458648,.049249239,.060624223,.10765791,.65003633,.4295826,.35690069,.64520836,1.7015338,.072834305,.046745375,.016218239,.024511501,.060448177,.059353963
1991m3,.16973615,1.036346,.27534962,.29035807,.56589842,1.3630271,-.095878161,-.0099868132,.013155348,.010340185,.055996567,.051138557,.09676218,.64038038,.32792091,.34636259,.66549778,1.5432477,.047593012,.005653332,.015663197,.01231137,.070409596,.060887281
1991m4,.21595359,1.1050582,.24920702,.29416084,.5435586,1.2701154,.040096242,.069324367,.01046671,.018111659,.037603699,.010460884,.12238026,.66843033,.29680729,.35091639,.65140724,1.431644,.022335801,.069432266,.012461847,.021564061,.044771634,.032766111
1991m5,.23803115,1.1768818,.2625227,.28306246,.64173937,1.2660503,.014949765,.091709517,.02651223,.014838239,.10712241,.16154449,.15788078,.64479113,.3126502,.337708,.75064898,1.4127851,.031337485,.018915374,.031558499,.017662512,.10985575,.19229248
1991m6,.15186667,1.1227846,.15273094,.29299259,.60231686,1.2682915,.0014485272,-.01008569,.0086317239,.0099037513,.032266889,.12751597,.14858246,.5943656,.18211603,.3495574,.70394278,1.465857,.0029993812,-.028706105,.01031932,.011840042,.038575415,.1820714
1991m7,.061374903,1.0725737,.10082722,.29295683,.66950321,1.2988329,-.032743778,.013179159,.00062126294,.01460648,.078524545,.086132482,.17118454,.61466694,.1203537,.34954548,.73925257,1.5025496,.036242012,.08175233,.00074038492,.017407153,.067782797,.10264768
1991m8,-.20210147,1.0725379,.12871027,.20028353,.67409277,1.1886239,-.0042656665,.06259457,.027949052,0,.069309436,.077237666,.22550821,.60261488,.15354156,.23936033,.74747801,1.3874888,.034163978,.023167316,.033266257,0,.082495302,.1030032
1991m9,-.22217631,.75976849,.15063286,.18563271,.63290596,1.2748122,.023377508,.046480056,.021975931,.010266369,.012844868,.23176409,.23421049,.58568716,.17960072,.2218008,.70379972,1.4827967,.022437833,.065009311,.026115952,.01220044,.015264698,.26129547
1991m10,-.47811866,.68473816,.14578104,.21760464,.59090853,1.2352824,-.018037718,.019597579,.0084735164,.044484671,.015106942,.11797533,.22004843,.56614876,.17371178,.25969744,.65447092,1.4145494,-.013025266,.03110859,.010063649,.052832618,.017941892,.12257265
1991m11,-.46744943,.8154273,.17982721,.22871494,.59185028,1.1390448,.0060524209,.12743089,.034066994,.011284747,.039586131,.0014801997,.25025606,.64356327,.21408796,.27284622,.64395666,1.3317347,.0083994837,.081349574,.040396973,.013381564,.035737194,.0094740214
1991m12,-.42206049,.74572563,.19130707,.24157763,.60673952,1.2810946,-.015254636,.013080941,.012577094,.054249208,.019783692,.16712272,.22997856,.58169365,.22771358,.2876997,.67740679,1.4604092,-.054962229,.022380164,.014930835,.064401679,.0367047,.16537291
1992m1,-.19212365,.39225817,.18771887,.22783279,.57207346,1.2083054,.041750979,-.097624756,.0096995756,.019158227,.054134808,.11264098,.26090145,.40297508,.22324324,.27097464,.654006,1.4284015,.050469667,-.01414301,.011463538,.022642337,.073266894,.13312586
1992m2,-.010347366,.35359859,.21232367,.20811558,.63189268,1.1996865,.028211679,.027866149,.038105518,.00078301749,.10888971,.051603768,.23370981,.34538507,.25205612,.24733543,.72758198,1.4306068,.045630831,-.010696968,.045003999,.000924772,.13382412,.060945924
1992m3,.057351589,.44932365,.20010471,.23504496,.63669682,1.2374997,-.028191771,.085607596,.00094094768,.037256263,.060818218,.089154623,.1480341,.40478706,.23748875,.27887821,.72216988,1.4847994,-.038006973,.064900979,.0011076737,.043857686,.065029211,.11522987
1992m4,.0067055225,.42468309,.21613836,.21692514,.68831444,1.3515472,-.010586405,.044716794,.026488578,0,.089105293,.12363055,.13293028,.39246082,.25633574,.25730133,.76657534,1.5991211,.0072482983,.057107083,.031284619,0,.089055181,.1460152
1992m5,.032740831,.34979582,.2094388,.21232367,.56836605,1.2483001,.041001812,.016900461,.019840375,.010243998,-.012574187,.059013929,.15156269,.38331747,.24819374,.2517581,.64156055,1.4683008,.049919501,.0098188976,.023442643,.012103925,-.014857184,.062489145
1992m6,.098413229,.38341284,.20178556,.21710396,.60372353,1.1299849,.067114152,.023448491,.00098989008,.01465153,.067554615,.009826717,.15864372,.38381815,.23903847,.25720596,.67414045,1.2969017,.010052571,-.028271643,.001167213,.017276118,.071112424,.011587028
1992m7,.17290711,.40301085,.20648241,.22240877,.6118536,1.1859775,.041693218,.032662444,.0053225001,.019912597,.086652473,.14199916,.14961958,.35485029,.24456978,.26327372,.70514679,1.36168,.027256835,.052812591,.0062685562,.023451991,.098685674,.16723903
1992m8,.1930356,.38241148,.2078414,.22375584,.60002804,1.0938287,.01583704,.042042434,.029330239,.0013481471,.057583291,-.014195547,.15072823,.30357838,.24588108,.2648592,.68663359,1.2403011,.035268087,-.027980004,.034562279,.0015886346,.064156905,-.017268805
1992m9,.1971364,.31342506,.18035173,.21346807,.70893764,.90551376,.027434757,-.022354361,-.0054922695,5.4400380e-06,.1215052,.043983363,.1385808,.21983385,.21328926,.25264025,.79874992,1.0301471,.01025856,-.018585479,-.006462181,6.4007254e-06,.12712081,.051750634
1992m10,.25807619,.29556751,.18610954,.20532608,.80680847,.93770027,.042874236,.0017712831,.014239943,.036345311,.1127803,.15002215,.17668009,.18948317,.22000074,.24261475,.90911388,1.0846257,.025023537,.00079504901,.016780406,.042829465,.12804362,.17678671
1992m11,.23995638,.21570921,.18806458,.20503998,.87066889,.94776154,-.012038637,.047625341,.036017954,.010980468,.10314745,.011536685,.15628934,.17957687,.22200346,.24216175,.96347332,1.0887146,-.011994667,.071486525,.042386234,.012921907,.089756995,.013576468
1992m12,.2872467,.18664598,.17739534,.18942356,.86554289,.88669062,.031990275,-.015947232,.0019053902,.038647365,.014703331,.10627454,.2371192,.13557673,.20930767,.22331476,.9245038,1.0616541,.025833486,-.021605588,.0022463179,.045562465,-.0020947242,.13847035
1993m1,.29892921,.25136471,.17012358,.21520853,.80583096,.95944405,.05343838,-.032974146,.002419793,.044931114,-.0055053909,.18531029,.25621653,.10141134,.20068884,.25354624,.84997416,1.1465549,.069584951,-.048271246,.0028448775,.052824151,-.0010547454,.21786371
1993m2,.29314756,.26279688,.17050505,.21446943,.76152086,.9018898,.02245314,.039250351,.038473401,.000035784265,.06470152,-.0057009654,.21805763,.14542341,.20073652,.25266409,.79174042,1.1191726,.0075208899,.033279654,.045044594,.000041896161,.075752437,.033700038
1993m3,.30771494,.15978813,.1714468,.21322966,.78787804,.92738867,-.013629024,-.017322419,.0018802352,.035939358,.086983226,.11453541,.23181438,.096869469,.20185709,.25118589,.77482462,1.1389494,-.024249047,.01630277,.0022152062,.042342093,.048089698,.13494034
1993m4,.38368702,.11394024,.17735958,.22062063,.80256462,.86280107,.065250933,-.0011095457,.032373708,.0073781805,.10368368,.059210882,.30691624,.03002286,.20867586,.25988817,.78974962,1.0626912,.082260817,-.0097695682,.038098034,.0086827921,.1038536,.070035785
1993m5,.43741465,-.0053167343,.1984477,.21035671,.96367598,.9355545,.094710574,-.10233922,.040913172,0,.14803146,.13162114,.28860569,-.026667118,.23323298,.24775267,.97284317,1.1414886,.031638354,-.046879213,.04798704,0,.16770151,.14106484
1993m6,.31421185,-.038766861,.20549297,.2122283,.99110603,.90847015,-.055944856,-.010043954,.0080135232,.016561493,.094869211,-.017127872,.25751591,.0096142292,.2415061,.24988651,1.0030866,1.1118889,-.021059701,.0080296844,.0093905255,.019407334,.10118992,-.017846651
1993m7,.28706789,-.080001354,.20272732,.2122283,.99058151,.81344843,.014570661,-.0086217262,.0025595811,.019948531,.086252786,.047217041,.26756525,-.046402216,.23823977,.24977922,1.0054111,.99241734,.037363984,-.0032945408,.0030007765,.023387063,.10112019,.04812827
1993m8,.25851727,-.068360567,.1809597,.22457838,.97439289,.89722872,-.012684548,.053694081,.0075988444,.013665294,.041342452,.069236763,.23390055,.019699335,.21255016,.26422739,.99170208,1.0848284,.0016496744,.038201895,.008899739,.016004743,.050321583,.074696608
1993m9,.19215345,-.077259541,.18814802,.24421215,.93405247,.9270072,-.038833216,-.031341784,.0016854139,.0195962,.081352077,.073703371,.17858744,.038194656,.22099018,.28723478,.95002651,1.1195779,-.044955224,-.00013133103,.0019753356,.0229671,.085661173,.086381674
1993m10,.18129349,.099223852,.17393827,.24213791,.86351633,.80764294,.0320099,.17856815,.000033342578,.034323957,.042468607,.030937858,.15552044,.077486038,.20422935,.2845645,.87149143,.97745657,.0019462972,.040135916,.000039085302,.040235709,.049783148,.035111587
1993m11,.20952225,.093847513,.14525652,.25712252,.80864429,.84363222,.016175406,.042249832,.0073657334,.025969688,.048625533,.047419053,.18427372,.080186129,.17043352,.30208826,.85011721,1.0228515,.016744133,.074118793,.0086327577,.03043689,.068602569,.058801692
1993m12,.18949509,.048667192,.18459558,.22051334,.82514286,.73565245,.011969474,-.061166771,.041249461,.0020871642,.031096511,-.0014296041,.17261505,.051820278,.21643639,.25889874,.88280439,.88341236,.01415328,-.049953476,.048258632,.0024418184,.030424245,-.00056476565
1994m1,.16114712,.0069141388,.18219948,.21628141,.90681314,.519979,.025121635,-.07469295,.000029130999,.040701609,.075988092,-.029963505,.11951923,.052410364,.21362305,.25374889,.97314119,.6426692,.016536016,-.04761675,.000034131474,.047688235,.089031823,-.022279153
1994m2,.19783974,-.069749355,.19032955,.21818876,.91965199,.61374903,.059110433,-.037560116,.046588343,.0019440334,.077508345,.08790458,.13910532,-.025206804,.22315979,.25597811,.98817348,.6976366,.027102226,-.044478402,.054569811,.0022770832,.090786994,.088558353
1994m3,.24102926,-.042814016,.20191669,.21468401,.95233917,.57282448,.029529994,.00951441,.013457629,.032442603,.1195834,.073568746,.216043,-.014168024,.23669004,.25160313,1.0803461,.63182116,.052617483,.02728473,.015745811,.037958775,.13991603,.069077663
1994m4,.18239617,-.010454655,.1744628,.23132563,.85254908,.56151152,.0066033578,.031255312,.0049484982,.024006817,.0042631282,.047888245,.14792681,.019007921,.20433664,.27093887,.99960566,.61762333,.014196729,.02344599,.0057767695,.028025037,.02337628,.055903703
1994m5,.12500286,.088977814,.17710924,.23134947,.73029995,.47277212,.037344165,-.0028384437,.043563653,.000028217821,.02612168,.043102585,.16007423,.1090169,.20719767,.27097464,.86188316,.53178072,.043764509,.043205764,.050840173,.000032931093,.030484842,.055431686
1994m6,.21498203,.17829537,.17017126,.23510456,.67517757,.56039095,.033959992,.07921645,.0010901189,.020303948,.039902903,.070215993,.21358728,.13378859,.19907951,.27527809,.80358982,.6379962,.032414727,.032774761,.0012731907,.02371374,.043107364,.087941013
1994m7,.32634735,.23494959,.16870499,.24180412,.66592693,.55023432,.12592441,.048058029,.0010966616,.026659895,.077040605,.037130881,.20455122,.15743971,.1973629,.28312206,.78481436,.63749552,.028334688,.020368239,.0012839847,.031213736,.082423605,.047655597
1994m8,.36724806,.26819706,.1611352,.26222467,.65515041,.53291321,.028177179,.086633638,.000031809352,.03407184,.030546386,.051908694,.23626089,.065922737,.18849373,.30690432,.76664686,.6234169,.033344898,-.053421054,.000037138889,.039780453,.032181796,.060605798
1994m9,.41325092,.30282736,.15947819,.26262999,.6103158,.50387383,.0071111317,.0033820535,.000029712024,.020006388,.036618561,.044679224,.30418634,.065082312,.18655062,.30730963,.73020458,.59502125,.022912934,-.00089374807,.000034731958,.023386529,.049310505,.058004323
1994m10,.42549372,.054913759,.16468763,.2600193,.64430237,.55639744,.044226203,-.069955759,.0052448716,.031696748,.076401293,.083349101,.35711527,-.026351213,.19264221,.30407906,.76696873,.66372156,.05481739,-.051404834,.0061233724,.037005864,.086452812,.10364482
1994m11,.46181679,.007802248,.16752481,.26528835,.64734221,.55992603,.052442297,-.004918166,.010186709,.031233544,.051634841,.051007003,.39877892,-.13491511,.19589663,.31007528,.76508522,.65032244,.058349416,-.034640737,.011880453,.036426742,.066652641,.045513228
